matchid;journee;stade;spectateurs;date;home_team;away_team;home_goal;away_goal;home_possession;away_possession;home_duels_gagnes;away_duel_gagnes;home_duel_aeriens_gagnes;away_duel_aeriens_gagnes;home_interceptions;away_interceptions;home_hors_jeux;away_hors_eux;home_corners_won;away_corners_won;home_passes;away_passes;home_centres;away_centres;home_tirs;away_tirs;home_tirs_cadres;away_tirs_cadres;home_carton_jaune;away_carton_jaune;home_carton_rouge;away_carton_rouge;home_formation;away_formation;date_str;home_win;total_tirs;diff_possession
71026;Journée 27;STADE YVES-ALLAINMAT;13889.0;;FC LORIENT;ESTAC TROYES;2;0;52.3;47.7;46,8;53,2;39,3;60,7;13.0;11.0;2.0;1.0;1.0;4.0;516.0;463.0;10.0;19.0;16;9;6;2;0.0;2.0;0.0;0.0;2-2-1-4-1;2-2-2-3-1;12 MARS 2023- 15:00;1;25;4.599999999999994
71027;Journée 27;ORANGE VÉLODROME;63380.0;;OLYMPIQUE DE MARSEILLE;RC STRASBOURG ALSACE;2;2;40.7;59.3;53;47;56;44;10.0;10.0;1.0;1.0;1.0;8.0;348.0;496.0;8.0;26.0;7;24;4;9;0.0;4.0;1.0;0.0;3-2-2-2-1;5-3-2;12 MARS 2023- 20:45;0;31;-18.599999999999994
71028;Journée 27;STADE LOUIS-II;4883.0;;AS MONACO;STADE DE REIMS;0;1;48.6;51.4;55,7;44,3;44,4;55,6;15.0;4.0;3.0;1.0;3.0;3.0;468.0;499.0;17.0;19.0;14;17;3;8;1.0;2.0;0.0;0.0;2-2-2-2-2;3-2-2-2-1;12 MARS 2023- 17:05;0;31;-2.799999999999997
71029;Journée 27;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;33568.0;;FC NANTES;OGC NICE;2;2;44.9;55.1;55,4;44,6;63,2;36,8;3.0;9.0;2.0;0.0;1.0;10.0;472.0;575.0;10.0;23.0;10;16;3;8;1.0;1.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;12 MARS 2023- 15:00;0;26;-10.200000000000003
71030;Journée 28;STADE FRANÇOIS-COTY;7198.0;;AC AJACCIO;AS MONACO;0;2;42.3;57.7;48,5;51,5;57,4;42,6;18.0;9.0;0.0;3.0;1.0;4.0;346.0;473.0;11.0;18.0;10;8;1;4;2.0;1.0;1.0;0.0;2-2-2-2-2;2-2-2-2-2;19 MARS 2023- 13:00;0;18;-15.400000000000006
71031;Journée 28;STADE BOLLAERT-DELELIS;37410.0;;RC LENS;ANGERS SCO;3;0;45.9;54.1;55,7;44,3;50;50;7.0;18.0;2.0;2.0;4.0;4.0;472.0;564.0;13.0;8.0;12;3;6;1;0.0;0.0;0.0;0.0;2-2-1-4-1;3-2-3-2;18 MARS 2023- 21:00;1;15;-8.200000000000003
71032;Journée 28;GROUPAMA STADIUM;38880.0;;OLYMPIQUE LYONNAIS;FC NANTES;1;1;66.9;33.1;48,7;51,3;56,5;43,5;6.0;11.0;1.0;5.0;5.0;2.0;664.0;322.0;19.0;13.0;11;11;6;5;0.0;1.0;0.0;0.0;2-2-1-2-2-1;3-2-2-2-1;17 MARS 2023- 21:00;0;22;33.800000000000004
71033;Journée 28;STADE DE LA MOSSON ET DU MONDIAL 98;13166.0;;MONTPELLIER HÉRAULT SC;CLERMONT FOOT 63;2;1;56.1;43.9;46,5;53,5;50;50;18.0;18.0;1.0;1.0;11.0;4.0;453.0;359.0;23.0;12.0;23;16;9;8;1.0;1.0;1.0;0.0;2-2-2-3-1;2-2-2-3-1;19 MARS 2023- 15:00;1;39;12.200000000000003
71034;Journée 28;ALLIANZ RIVIERA;20762.0;;OGC NICE;FC LORIENT;1;1;53.3;46.7;55,4;44,6;47,4;52,6;13.0;5.0;1.0;1.0;10.0;2.0;542.0;496.0;33.0;3.0;16;9;1;3;0.0;2.0;0.0;1.0;3-2-2-1-2;4-1-2-2-1;19 MARS 2023- 15:00;0;25;6.599999999999994
71035;Journée 28;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;STADE RENNAIS FC;0;2;59.8;40.2;47,9;52,1;73,3;26,7;10.0;11.0;5.0;0.0;6.0;3.0;648.0;424.0;11.0;8.0;17;10;8;3;1.0;1.0;0.0;0.0;3-5-2;2-2-2-3-1;19 MARS 2023- 17:05;0;27;19.599999999999994
71036;Journée 28;STADE AUGUSTE-DELAUNE;20479.0;;STADE DE REIMS;OLYMPIQUE DE MARSEILLE;1;2;55.5;44.5;52,8;47,2;56,8;43,2;14.0;8.0;1.0;4.0;6.0;5.0;417.0;348.0;33.0;12.0;19;12;6;5;2.0;3.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;19 MARS 2023- 20:45;0;31;11.0
71037;Journée 28;STADE DE LA MEINAU;25533.0;;RC STRASBOURG ALSACE;AJ AUXERRE;2;0;51.0;49.0;54,1;45,9;62,3;37,7;17.0;12.0;1.0;0.0;5.0;4.0;379.0;367.0;16.0;13.0;13;8;6;1;2.0;1.0;0.0;0.0;3-2-3-2;2-2-2-3-1;19 MARS 2023- 15:00;1;21;2.0
71038;Journée 28;STADIUM;23006.0;;TOULOUSE FC;LOSC LILLE;0;2;46.4;53.6;46,7;53,3;56,3;43,8;13.0;7.0;2.0;0.0;12.0;8.0;435.0;526.0;25.0;14.0;16;18;4;5;2.0;0.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;18 MARS 2023- 17:00;0;34;-7.200000000000003
71039;Journée 28;STADE DE L'AUBE;8652.0;;ESTAC TROYES;STADE BRESTOIS 29;2;2;48.1;51.9;52,9;47,1;50;50;4.0;14.0;1.0;0.0;7.0;4.0;456.0;487.0;13.0;25.0;15;9;5;2;1.0;1.0;0.0;0.0;3-2-2-2-1;4-1-2-2-1;19 MARS 2023- 15:00;0;24;-3.799999999999997
71040;Journée 29;STADE RAYMOND-KOPA;6649.0;;ANGERS SCO;OGC NICE;1;1;36.9;63.1;46,8;53,2;53,8;46,2;8.0;12.0;1.0;0.0;5.0;2.0;331.0;584.0;20.0;22.0;13;12;6;3;1.0;1.0;0.0;0.0;3-2-3-2;2-2-1-2-2-1;2 AVRIL 2023- 15:00;0;25;-26.200000000000003
71041;Journée 29;STADE DE L'ABBÉ-DESCHAMPS;16512.0;;AJ AUXERRE;ESTAC TROYES;1;0;37.8;62.2;52,3;47,7;38,2;61,8;11.0;12.0;0.0;3.0;4.0;5.0;316.0;519.0;12.0;15.0;13;14;5;2;0.0;0.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;1 AVRIL 2023- 17:00;1;27;-24.400000000000006
71042;Journée 29;STADE FRANCIS-LE BLÉ;12325.0;;STADE BRESTOIS 29;TOULOUSE FC;3;1;41.0;59.0;59,8;40,2;72,7;27,3;12.0;7.0;1.0;3.0;4.0;2.0;353.0;537.0;25.0;12.0;17;9;7;3;2.0;3.0;0.0;1.0;2-2-1-4-1;3-2-2-2-1;2 AVRIL 2023- 15:00;1;26;-18.0
71043;Journée 29;STADE GABRIEL-MONTPIED;9436.0;;CLERMONT FOOT 63;AC AJACCIO;2;1;67.3;32.7;56,9;43,1;61,8;38,2;6.0;15.0;1.0;2.0;5.0;1.0;566.0;283.0;23.0;4.0;14;3;6;2;2.0;5.0;0.0;1.0;2-2-2-3-1;2-2-2-2-2;2 AVRIL 2023- 15:00;1;17;34.599999999999994
71044;Journée 29;DECATHLON ARENA  STADE PIERRE-MAUROY;33862.0;;LOSC LILLE;FC LORIENT;3;1;60.0;40.0;52;48;50;50;12.0;8.0;2.0;1.0;5.0;1.0;585.0;393.0;19.0;8.0;20;2;7;1;3.0;1.0;0.0;1.0;2-2-2-3-1;4-1-2-2-1;2 AVRIL 2023- 13:00;1;22;20.0
71045;Journée 29;ORANGE VÉLODROME;58231.0;;OLYMPIQUE DE MARSEILLE;MONTPELLIER HÉRAULT SC;1;1;68.5;31.5;48,5;51,5;44;56;17.0;25.0;1.0;1.0;1.0;3.0;607.0;280.0;21.0;11.0;13;9;2;3;2.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;31 MARS 2023- 21:00;0;22;37.0
71046;Journée 29;STADE LOUIS-II;4756.0;;AS MONACO;RC STRASBOURG ALSACE;4;3;50.2;49.8;47,4;52,6;52,9;47,1;11.0;18.0;3.0;1.0;3.0;3.0;448.0;430.0;11.0;21.0;9;13;7;6;1.0;1.0;1.0;0.0;2-2-2-2-2;4-1-3-2;2 AVRIL 2023- 17:05;1;22;0.4000000000000057
71047;Journée 29;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;26285.0;;FC NANTES;STADE DE REIMS;0;3;48.0;52.0;49;51;45;55;19.0;10.0;0.0;1.0;3.0;4.0;410.0;450.0;24.0;13.0;12;14;6;9;1.0;2.0;0.0;0.0;2-2-1-4-1;3-2-2-2-1;2 AVRIL 2023- 15:00;0;26;-4.0
71048;Journée 29;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;OLYMPIQUE LYONNAIS;0;1;62.2;37.8;57,3;42,7;50;50;12.0;15.0;1.0;2.0;7.0;1.0;690.0;426.0;16.0;5.0;16;10;5;3;3.0;3.0;0.0;0.0;3-5-2;1-2-2-3-2;2 AVRIL 2023- 20:45;0;26;24.400000000000006
71049;Journée 29;ROAZHON PARK;28556.0;;STADE RENNAIS FC;RC LENS;0;1;55.9;44.1;52,2;47,8;60;40;9.0;11.0;3.0;0.0;5.0;5.0;563.0;445.0;11.0;12.0;10;12;3;4;2.0;2.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;1 AVRIL 2023- 21:00;0;22;11.799999999999997
70770;Journée 2;STADE FRANÇOIS-COTY;9303.0;;AC AJACCIO;RC LENS;0;0;35.6;64.4;51,9;48,1;48,7;51,3;14.0;4.0;2.0;1.0;1.0;3.0;280.0;506.0;8.0;16.0;9;12;2;3;5.0;2.0;0.0;0.0;2-2-2-2-2;1-2-2-3-2;14 AOÛT 2022- 15:00;0;21;-28.800000000000004
70771;Journée 2;STADE DE L'ABBÉ-DESCHAMPS;15577.0;;AJ AUXERRE;ANGERS SCO;2;2;39.6;60.4;57,5;42,5;48,5;51,5;14.0;5.0;1.0;0.0;4.0;5.0;330.0;497.0;15.0;25.0;11;11;4;2;3.0;3.0;1.0;0.0;2-2-1-4-1;3-2-2-2-1;14 AOÛT 2022- 15:00;0;22;-20.799999999999997
70772;Journée 2;STADE FRANCIS-LE BLÉ;14688.0;;STADE BRESTOIS 29;OLYMPIQUE DE MARSEILLE;1;1;46.8;53.2;54,7;45,3;64,3;35,7;12.0;8.0;1.0;3.0;7.0;5.0;397.0;468.0;29.0;10.0;17;5;5;2;1.0;4.0;0.0;0.0;2-2-1-2-2-1;2-2-2-3-1;14 AOÛT 2022- 20:45;0;22;-6.400000000000006
70774;Journée 2;STADE LOUIS-II;8308.0;;AS MONACO;STADE RENNAIS FC;1;1;34.2;65.8;50;50;50;50;8.0;5.0;1.0;1.0;1.0;6.0;328.0;628.0;10.0;17.0;12;24;4;8;0.0;3.0;1.0;0.0;2-2-2-2-2;2-2-1-2-2-1;13 AOÛT 2022- 17:00;0;36;-31.599999999999994
70775;Journée 2;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;30689.0;;FC NANTES;LOSC LILLE;1;1;30.0;70.0;51,9;48,1;52,9;47,1;21.0;7.0;0.0;1.0;5.0;11.0;260.0;622.0;15.0;26.0;10;16;1;5;1.0;4.0;0.0;0.0;3-5-2;3-2-2-2-1;12 AOÛT 2022- 21:00;0;26;-40.0
70776;Journée 2;ALLIANZ RIVIERA;19525.0;;OGC NICE;RC STRASBOURG ALSACE;1;1;54.0;46.0;59,8;40,2;56,3;43,8;6.0;8.0;4.0;0.0;7.0;3.0;532.0;454.0;23.0;14.0;13;9;3;5;1.0;4.0;0.0;0.0;2-2-2-3-1;5-3-2;14 AOÛT 2022- 17:05;0;22;8.0
70777;Journée 2;PARC DES PRINCES;47849.0;;PARIS SAINT-GERMAIN;MONTPELLIER HÉRAULT SC;5;2;59.0;41.0;52,3;47,7;50;50;14.0;9.0;1.0;1.0;11.0;0.0;611.0;425.0;14.0;4.0;20;7;10;4;2.0;1.0;0.0;0.0;3-2-2-1-2;4-1-2-2-1;13 AOÛT 2022- 21:00;1;27;18.0
70778;Journée 2;STADE AUGUSTE-DELAUNE;9456.0;;STADE DE REIMS;CLERMONT FOOT 63;2;4;41.3;58.7;42,2;57,8;46,7;53,3;13.0;10.0;0.0;1.0;1.0;6.0;315.0;448.0;12.0;13.0;9;10;6;5;3.0;3.0;1.0;0.0;3-2-2-2-1;3-2-2-2-1;14 AOÛT 2022- 15:00;0;19;-17.400000000000006
70779;Journée 2;STADE DE L'AUBE;7630.0;;ESTAC TROYES;TOULOUSE FC;0;3;32.4;67.6;55,8;44,2;47,6;52,4;4.0;5.0;2.0;2.0;6.0;6.0;265.0;575.0;17.0;19.0;12;10;2;4;2.0;1.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;14 AOÛT 2022- 15:00;0;22;-35.199999999999996
71050;Journée 30;STADE FRANÇOIS-COTY;6742.0;;AC AJACCIO;AJ AUXERRE;0;3;56.5;43.5;46,9;53,1;54,8;45,2;13.0;13.0;5.0;1.0;7.0;5.0;435.0;344.0;30.0;12.0;9;11;2;4;1.0;3.0;0.0;0.0;2-2-2-2-2;2-2-2-3-1;9 AVRIL 2023- 15:00;0;20;13.0
71051;Journée 30;STADE RAYMOND-KOPA;7669.0;;ANGERS SCO;LOSC LILLE;1;0;33.2;66.8;48;52;45,8;54,2;8.0;7.0;0.0;2.0;3.0;6.0;242.0;503.0;12.0;23.0;7;15;5;5;2.0;3.0;0.0;0.0;3-2-3-2;3-2-2-2-1;8 AVRIL 2023- 17:00;1;22;-33.599999999999994
71052;Journée 30;STADE BOLLAERT-DELELIS;38223.0;;RC LENS;RC STRASBOURG ALSACE;2;1;54.6;45.4;48,6;51,4;48,4;51,6;4.0;18.0;0.0;1.0;5.0;1.0;512.0;423.0;12.0;16.0;13;13;9;3;1.0;3.0;0.0;1.0;3-2-2-2-1;2-2-2-3-1;7 AVRIL 2023- 21:00;1;26;9.200000000000003
71053;Journée 30;STADE YVES-ALLAINMAT;16767.0;;FC LORIENT;OLYMPIQUE DE MARSEILLE;0;0;39.8;60.2;51,6;48,4;42,1;57,9;11.0;8.0;1.0;0.0;3.0;6.0;361.0;529.0;8.0;24.0;9;13;5;2;0.0;2.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;9 AVRIL 2023- 20:45;0;22;-20.400000000000006
71054;Journée 30;GROUPAMA STADIUM;44671.0;;OLYMPIQUE LYONNAIS;STADE RENNAIS FC;3;1;59.0;41.0;53,3;46,7;46,7;53,3;6.0;9.0;4.0;0.0;7.0;2.0;523.0;367.0;19.0;5.0;11;11;3;3;2.0;2.0;0.0;0.0;2-2-1-4-1;3-2-2-2-1;9 AVRIL 2023- 13:00;1;22;18.0
71055;Journée 30;STADE DE LA MOSSON ET DU MONDIAL 98;17283.0;;MONTPELLIER HÉRAULT SC;TOULOUSE FC;1;2;50.6;49.4;48,2;51,8;45,7;54,3;5.0;8.0;1.0;1.0;4.0;3.0;420.0;414.0;18.0;11.0;15;15;8;8;0.0;2.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;9 AVRIL 2023- 15:00;0;30;1.2000000000000028
71056;Journée 30;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;30050.0;;FC NANTES;AS MONACO;2;2;48.9;51.1;39,2;60,8;38,1;61,9;12.0;16.0;2.0;2.0;6.0;8.0;387.0;415.0;20.0;16.0;9;16;2;10;3.0;1.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;9 AVRIL 2023- 17:05;0;25;-2.200000000000003
71057;Journée 30;ALLIANZ RIVIERA;34456.0;;OGC NICE;PARIS SAINT-GERMAIN;0;2;45.5;54.5;41;59;37,5;62,5;7.0;8.0;1.0;3.0;10.0;5.0;568.0;706.0;31.0;9.0;21;13;7;4;1.0;0.0;0.0;0.0;3-2-2-2-1;5-3-2;8 AVRIL 2023- 21:00;0;34;-9.0
71058;Journée 30;STADE AUGUSTE-DELAUNE;12023.0;;STADE DE REIMS;STADE BRESTOIS 29;1;1;61.2;38.8;50,4;49,6;54,3;45,7;6.0;14.0;2.0;1.0;6.0;3.0;509.0;325.0;34.0;15.0;22;12;7;5;0.0;1.0;0.0;0.0;2-2-2-3-1;4-1-2-2-1;9 AVRIL 2023- 15:00;0;34;22.400000000000006
71059;Journée 30;STADE DE L'AUBE;7777.0;;ESTAC TROYES;CLERMONT FOOT 63;0;2;42.5;57.5;45,2;54,8;44;56;13.0;8.0;0.0;1.0;3.0;2.0;401.0;538.0;10.0;17.0;9;12;3;4;3.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;9 AVRIL 2023- 15:00;0;21;-15.0
71060;Journée 31;STADE DE L'ABBÉ-DESCHAMPS;15714.0;;AJ AUXERRE;FC NANTES;2;1;30.7;69.3;42,5;57,5;47,2;52,8;11.0;10.0;0.0;2.0;3.0;6.0;253.0;568.0;13.0;30.0;13;17;7;7;2.0;2.0;0.0;0.0;3-2-2-2-1;4-1-2-2-1;16 AVRIL 2023- 15:00;1;30;-38.599999999999994
71061;Journée 31;STADE FRANCIS-LE BLÉ;12615.0;;STADE BRESTOIS 29;OGC NICE;1;0;51.7;48.3;50;50;65,5;34,5;10.0;14.0;2.0;1.0;3.0;5.0;454.0;430.0;19.0;15.0;14;12;3;6;1.0;3.0;0.0;0.0;2-2-2-3-1;1-2-2-3-2;16 AVRIL 2023- 15:00;1;26;3.4000000000000057
71062;Journée 31;STADE GABRIEL-MONTPIED;10789.0;;CLERMONT FOOT 63;ANGERS SCO;2;1;52.8;47.2;50,9;49,1;44,4;55,6;10.0;12.0;1.0;1.0;6.0;6.0;438.0;374.0;11.0;24.0;12;7;5;4;1.0;3.0;2.0;0.0;2-2-2-3-1;3-2-3-2;16 AVRIL 2023- 15:00;1;19;5.599999999999994
71063;Journée 31;DECATHLON ARENA  STADE PIERRE-MAUROY;34200.0;;LOSC LILLE;MONTPELLIER HÉRAULT SC;2;1;69.4;30.6;55,5;44,5;63;37;4.0;12.0;1.0;3.0;8.0;4.0;578.0;257.0;24.0;11.0;17;4;7;1;1.0;3.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;16 AVRIL 2023- 13:00;1;21;38.800000000000004
71064;Journée 31;ORANGE VÉLODROME;40.0;;OLYMPIQUE DE MARSEILLE;ESTAC TROYES;3;1;72.0;28.0;53;47;58,8;41,2;11.0;15.0;1.0;0.0;8.0;1.0;672.0;265.0;21.0;2.0;28;4;6;2;0.0;2.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;16 AVRIL 2023- 20:45;1;32;44.0
71065;Journée 31;STADE LOUIS-II;6930.0;;AS MONACO;FC LORIENT;3;1;46.4;53.6;49,1;50,9;63,6;36,4;10.0;13.0;3.0;0.0;5.0;3.0;466.0;555.0;26.0;14.0;11;7;7;4;0.0;1.0;0.0;0.0;2-2-2-2-2;4-1-2-2-1;16 AVRIL 2023- 17:05;1;18;-7.200000000000003
71066;Journée 31;PARC DES PRINCES;47120.0;;PARIS SAINT-GERMAIN;RC LENS;3;1;62.4;37.6;52,4;47,6;62,5;37,5;8.0;5.0;1.0;1.0;3.0;10.0;738.0;421.0;4.0;25.0;15;14;7;7;0.0;0.0;0.0;1.0;3-5-2;2-2-2-3-1;15 AVRIL 2023- 21:00;1;29;24.799999999999997
71067;Journée 31;ROAZHON PARK;27936.0;;STADE RENNAIS FC;STADE DE REIMS;3;0;50.8;49.2;53,5;46,5;38,5;61,5;16.0;11.0;1.0;5.0;6.0;4.0;433.0;409.0;14.0;24.0;23;5;8;1;1.0;2.0;0.0;0.0;2-2-1-4-1;3-2-2-2-1;15 AVRIL 2023- 17:00;1;28;1.5999999999999943
71068;Journée 31;STADE DE LA MEINAU;25130.0;;RC STRASBOURG ALSACE;AC AJACCIO;3;1;42.8;57.2;59,5;40,5;59,5;40,5;10.0;8.0;0.0;2.0;5.0;0.0;354.0;481.0;14.0;13.0;12;8;6;1;2.0;5.0;0.0;0.0;3-2-3-2;3-2-2-2-1;16 AVRIL 2023- 15:00;1;20;-14.400000000000006
71069;Journée 31;STADIUM;28302.0;;TOULOUSE FC;OLYMPIQUE LYONNAIS;1;2;42.6;57.4;45,2;54,8;31,8;68,2;8.0;14.0;2.0;1.0;8.0;5.0;440.0;607.0;23.0;18.0;13;14;6;3;1.0;4.0;0.0;0.0;2-2-2-3-1;2-2-1-2-2-1;14 AVRIL 2023- 21:00;0;27;-14.799999999999997
71070;Journée 32;STADE FRANÇOIS-COTY;6879.0;;AC AJACCIO;STADE BRESTOIS 29;0;0;43.2;56.8;47,1;52,9;44,4;55,6;8.0;13.0;2.0;1.0;4.0;4.0;354.0;459.0;16.0;28.0;3;10;2;2;2.0;2.0;1.0;0.0;2-2-2-2-2;4-1-2-2-1;23 AVRIL 2023- 15:00;0;13;-13.599999999999994
71071;Journée 32;STADE RAYMOND-KOPA;16914.0;;ANGERS SCO;PARIS SAINT-GERMAIN;1;2;34.3;65.7;56,6;43,4;50;50;15.0;9.0;3.0;0.0;5.0;8.0;424.0;850.0;26.0;9.0;16;10;4;4;0.0;0.0;0.0;0.0;3-2-3-2;5-3-2;21 AVRIL 2023- 21:00;0;26;-31.400000000000006
71072;Journée 32;STADE DE L'ABBÉ-DESCHAMPS;16779.0;;AJ AUXERRE;LOSC LILLE;1;1;30.1;69.9;48,3;51,7;60,9;39,1;10.0;4.0;2.0;3.0;4.0;4.0;284.0;679.0;12.0;16.0;8;14;4;6;0.0;1.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;22 AVRIL 2023- 17:00;0;22;-39.800000000000004
71073;Journée 32;STADE BOLLAERT-DELELIS;38223.0;;RC LENS;AS MONACO;3;0;62.8;37.2;57,1;42,9;50;50;3.0;9.0;1.0;1.0;2.0;4.0;605.0;347.0;13.0;16.0;21;11;8;4;0.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;22 AVRIL 2023- 21:00;1;32;25.599999999999994
71074;Journée 32;STADE YVES-ALLAINMAT;15948.0;;FC LORIENT;TOULOUSE FC;0;1;53.4;46.6;48,4;51,6;50;50;8.0;17.0;0.0;1.0;2.0;7.0;527.0;468.0;22.0;14.0;9;13;1;4;3.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;23 AVRIL 2023- 15:00;0;22;6.799999999999997
71075;Journée 32;GROUPAMA STADIUM;57709.0;;OLYMPIQUE LYONNAIS;OLYMPIQUE DE MARSEILLE;1;2;60.1;39.9;48,6;51,4;46,9;53,1;14.0;9.0;2.0;3.0;5.0;3.0;540.0;360.0;18.0;11.0;7;14;2;7;2.0;1.0;0.0;0.0;2-2-1-2-2-1;2-2-2-3-1;23 AVRIL 2023- 20:45;0;21;20.200000000000003
71076;Journée 32;STADE DE LA MOSSON ET DU MONDIAL 98;15537.0;;MONTPELLIER HÉRAULT SC;STADE RENNAIS FC;1;0;30.4;69.6;48,4;51,6;58,6;41,4;14.0;5.0;2.0;0.0;4.0;4.0;260.0;598.0;15.0;30.0;11;16;2;4;3.0;2.0;1.0;0.0;2-2-2-3-1;4-1-2-2-1;23 AVRIL 2023- 17:05;1;27;-39.199999999999996
71077;Journée 32;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;34082.0;;FC NANTES;ESTAC TROYES;2;2;53.7;46.3;55,1;44,9;60,6;39,4;15.0;8.0;1.0;2.0;13.0;4.0;467.0;427.0;49.0;11.0;19;9;9;4;1.0;1.0;0.0;0.0;2-2-2-2-2;2-2-2-3-1;23 AVRIL 2023- 15:00;0;28;7.400000000000006
71078;Journée 32;ALLIANZ RIVIERA;20578.0;;OGC NICE;CLERMONT FOOT 63;1;2;56.0;44.0;53,2;46,8;71,4;28,6;19.0;17.0;2.0;1.0;6.0;2.0;533.0;425.0;24.0;10.0;15;9;5;3;1.0;2.0;0.0;0.0;2-2-1-2-2-1;2-2-2-3-1;23 AVRIL 2023- 15:00;0;24;12.0
71079;Journée 32;STADE AUGUSTE-DELAUNE;13737.0;;STADE DE REIMS;RC STRASBOURG ALSACE;0;2;72.9;27.1;46,2;53,8;51,3;48,7;6.0;15.0;1.0;0.0;6.0;4.0;549.0;200.0;31.0;16.0;13;9;5;3;2.0;1.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;23 AVRIL 2023- 13:00;0;22;45.800000000000004
71080;Journée 33;STADE FRANCIS-LE BLÉ;14470.0;;STADE BRESTOIS 29;FC NANTES;2;0;52.8;47.2;61,7;38,3;67,4;32,6;10.0;9.0;4.0;1.0;2.0;4.0;518.0;450.0;17.0;26.0;8;13;4;5;0.0;1.0;0.0;0.0;2-2-1-4-1;3-2-2-2-1;3 MAI 2023- 21:00;1;21;5.599999999999994
